Request_ID,Staff_ID,Current_Status,Created_At,Last_Updated,Request_Reason,Manager_Reason,Document,User_Seen,Manager_Seen
2508,160324,Pending,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
2509,190067,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2510,171022,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2511,151465,Rejected,2024-11-03,2024-11-03,Slight illness but can still work.,Request conflicts with other schedules.,[],True,True
2512,150695,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2513,170655,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2514,151600,Rejected,2024-11-03,2024-11-03,Increased efficiency at home.,Insufficient justification for WFH.,[],True,True
2515,160298,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2516,160299,Pending,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2517,180020,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2518,150208,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2519,190005,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
2520,160143,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2521,140108,Rejected,2024-11-03,2024-11-03,More time for family or personal life.,Request conflicts with other schedules.,[],True,True
2522,210035,Pending,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2523,151411,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2524,160258,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
2525,210033,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2526,150258,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2527,170866,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
2528,160148,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2529,160333,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2530,140901,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2531,151441,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2532,140878,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2533,160300,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2534,151459,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2535,140903,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2536,210026,Rejected,2024-11-03,2024-11-03,Focused work environment at home.,Request conflicts with other schedules.,[],True,True
2537,150968,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2538,150282,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2539,150428,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
2540,150148,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2541,151443,Rejected,2024-11-03,2024-11-03,Prefer the home office setup.,WFH not suitable for this role.,[],True,True
2542,150655,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2543,160076,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2544,140525,Pending,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2545,151458,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2546,190092,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2547,140882,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2548,160302,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
2549,150118,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2550,190079,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2551,180036,Pending,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2552,151556,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2553,160218,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2554,150118,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2555,140945,Pending,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2556,150513,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2557,150356,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2558,210036,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2559,151525,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2560,140890,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2561,190022,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2562,160290,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
2563,171029,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2564,140736,Pending,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2565,180033,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2566,190028,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2567,150345,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2568,190074,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2569,160294,Pending,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
2570,140938,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2571,160318,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2572,151477,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2573,190044,Rejected,2024-11-03,2024-11-03,Personal errands.,Request conflicts with other schedules.,[],True,True
2574,160301,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2575,150645,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2576,151591,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2577,140886,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2578,171035,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2579,171033,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
2580,151606,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2581,151510,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2582,170166,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2583,160076,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2584,151446,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2585,150198,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2586,160313,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2587,150525,Approved,2024-11-03,2024-11-03,Focused work environment at home.,,[],True,True
2588,151444,Pending,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2589,210044,Rejected,2024-11-03,2024-11-03,Home maintenance or repairs.,WFH not suitable for this role.,[],True,True
2590,190095,Rejected,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,Request conflicts with other schedules.,[],True,True
2591,150126,Approved,2024-11-03,2024-11-03,Quiet environment for focused work.,,[],True,True
2592,140911,Approved,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2593,190082,Rejected,2024-11-03,2024-11-03,Bad weather or traffic.,Request conflicts with other schedules.,[],True,True
2594,180013,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2595,150608,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2596,171041,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2597,150115,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2598,151600,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2599,151564,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2600,151438,Rejected,2024-11-03,2024-11-03,Online training or conference.,Company policy does not allow WFH on this day.,[],True,True
2601,190087,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2602,160293,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2603,160314,Pending,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2604,190032,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2605,151426,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2606,160283,Approved,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2607,151600,Pending,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2608,160291,Rejected,2024-11-03,2024-11-03,More time for family or personal life.,Team needs to collaborate in person.,[],True,True
2609,150138,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2610,160287,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2611,190009,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2612,150525,Approved,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2613,160301,Rejected,2024-11-03,2024-11-03,More comfortable working from home.,Insufficient justification for WFH.,[],True,True
2614,190094,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
2615,140940,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2616,151562,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2617,160146,Approved,2024-11-03,2024-11-03,Increased efficiency at home.,,[],True,True
2618,160258,Approved,2024-11-03,2024-11-03,Online training or conference.,,[],True,True
2619,150198,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2620,151450,Rejected,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,Team needs to collaborate in person.,[],True,True
2621,171013,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2622,151584,Pending,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2623,150155,Rejected,2024-11-03,2024-11-03,Prefer the home office setup.,Team needs to collaborate in person.,[],True,True
2624,151465,Pending,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
2625,151506,Pending,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2626,151457,Pending,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
2627,151493,Pending,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2628,151559,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2629,160075,Approved,2024-11-03,2024-11-03,No commute allows for earlier start.,,[],True,True
2630,160212,Rejected,2024-11-03,2024-11-03,Online training or conference.,Company policy does not allow WFH on this day.,[],True,True
2631,140941,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2632,140928,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2633,190018,Pending,2024-11-03,2024-11-03,Prefer the home office setup.,,[],True,True
2634,180025,Pending,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2635,190050,Approved,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2636,180010,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2637,210030,Rejected,2024-11-03,2024-11-03,Better concentration and productivity.,Insufficient justification for WFH.,[],True,True
2638,180022,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2639,151590,Approved,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
2640,151491,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2641,150233,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2642,160298,Approved,2024-11-03,2024-11-03,Flexibility for appointments or deliveries.,,[],True,True
2643,140890,Approved,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2644,160146,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2645,160334,Rejected,2024-11-03,2024-11-03,More time for family or personal life.,Company policy does not allow WFH on this day.,[],True,True
2646,160118,Pending,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2647,151426,Pending,2024-11-03,2024-11-03,Fewer distractions at home.,,[],True,True
2648,140887,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2649,190019,Pending,2024-11-03,2024-11-03,Save time and reduce stress by not commuting.,,[],True,True
2650,151568,Rejected,2024-11-03,2024-11-03,Focused work environment at home.,Insufficient justification for WFH.,[],True,True
2651,151509,Approved,2024-11-03,2024-11-03,More comfortable working from home.,,[],True,True
2652,150166,Approved,2024-11-03,2024-11-03,Home maintenance or repairs.,,[],True,True
2653,150398,Pending,2024-11-03,2024-11-03,Can work during off-peak hours.,,[],True,True
2654,150398,Pending,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2655,151603,Approved,2024-11-03,2024-11-03,Slight illness but can still work.,,[],True,True
2656,150008,Rejected,2024-11-03,2024-11-03,Better concentration and productivity.,Insufficient justification for WFH.,[],True,True
2657,160008,Approved,2024-11-03,2024-11-03,More time for family or personal life.,,[],True,True
2658,151601,Approved,2024-11-03,2024-11-03,Family obligations.,,[],True,True
2659,151436,Approved,2024-11-03,2024-11-03,Personal errands.,,[],True,True
2660,151466,Pending,2024-11-03,2024-11-03,Better work-life balance.,,[],True,True
2661,190074,Approved,2024-11-03,2024-11-03,Better concentration and productivity.,,[],True,True
2662,150118,Pending,2024-11-03,2024-11-03,Bad weather or traffic.,,[],True,True
2663,140001,Approved,2024-11-03,2024-11-03,Unexpected disruption at home.,,[],True,True
